"","subject","name","condition","owner_chair","stranger_chair","distance.sum","max.frame.count","tracked_data_count","prop_tracked_data","median_err","mean.distance.chair.door","mean.distance.chair.window","min.distance.chair.door","min.distance.chair.window","min.distance.obj.dr","min.distance.obj.dl","min.distance.obj.wr","min.distance.obj.wl","prop_chair_door","prop_chair_window","prop_door_l","prop_door_r","area_covered","prop_look_chair_door","mean_angle_chair_door","min_angle_chair_door","prop_look_chair_window","mean_angle_chair_window","min_angle_chair_window","tail_angle_mean","tail_angle_median","tail_angle_prop_tracked","min_distance_owner_chair","mean_distance_owner_chair","prop_look_owner_chair","prop_look_stranger_chair","mean_vis_angle_stranger","mean_vis_angle_owner","min_vis_angle_stranger","min_vis_angle_owner","prop_duration_owner","prop_duration_stranger","prop_duration_door"
"974","mira","left_ear","np","door","window",37.5871499001572,2877,2651,0.921445950643031,6.93598695298178,1.55229628323017,5.55288701124129,0.939062810296052,2.52362490636153,1.01544147215039,1.1300131635626,1.55443794275895,1.30612756390888,0.100904662491301,0,0,0.754001391788448,NA,0.11134307585247,1.21984234067116,0.0647792647625778,0.130480167014614,1.51162976493054,0.0614460007512767,55.7147226219812,129.622477732603,0.87821851078636,0.939062810296052,1.55229628323017,0.11134307585247,0.130480167014614,1.51162976493054,1.21984234067116,0.0614460007512767,0.0647792647625778,0.100904662491301,0,0.754001391788448
"975","mira","left_ear","op","door","window",116.202173035901,2882,2354,0.816793893129771,14.0086141626054,2.04810403601955,4.63793083672837,0.411272638960694,0.728853830711158,0.621678621060666,0.578696277510117,0.518760954661067,0.532834861309478,0.233602244826377,0.0343739038933707,0.104524728165556,0.215012276394248,NA,0.107067879636109,1.55927468585159,0.024113281238644,0.0640307907627712,1.69281166859915,0.0391189000521637,21.1166761583132,79.099356596463,0.744226731980406,0.411272638960694,2.04810403601955,0.107067879636109,0.0640307907627712,1.69281166859915,1.55927468585159,0.0391189000521637,0.024113281238644,0.233602244826377,0.0343739038933707,0.319537004559804
"976","mira","left_ear","sp","door","window",61.4828554965081,2883,2407,0.834894207422823,18.7723134972108,1.96332464558361,4.86530080362091,0.533026968210175,0.904079956574785,0.66084974735108,1.12511884920834,0.716669979243056,1.42443798328859,0.0776495278069255,0.0108429520811473,0.0363763553690101,0.516963973417279,NA,0.140608604407135,1.31282398903101,0.0286763898466227,0.126267925848199,1.61719426044384,0.0291291501775341,51.0647826677684,143.404457411209,0.804826862539349,0.533026968210175,1.96332464558361,0.140608604407135,0.126267925848199,1.61719426044384,1.31282398903101,0.0291291501775341,0.0286763898466227,0.0776495278069255,0.0108429520811473,0.553340328786289
"977","mira","right_ear","bp","door","window",65.0678178033701,2773,2473,0.891813919942301,17.9172381796552,2.12514438571829,3.4973145104335,0.556805835138546,0.380015649341511,0.712112400948977,0.627379030164627,0.646556564476199,0.632177039146018,0.510583941605839,0.237591240875912,0.0153284671532847,0.0259124087591241,NA,0.161436541143654,1.79798998408239,0.011648966054318,0.273361227336123,1.55906251223862,0.00204403007076781,14.5054991902988,77.496374395287,0.54602510460251,0.556805835138546,2.12514438571829,0.161436541143654,0.273361227336123,1.55906251223862,1.79798998408239,0.00204403007076781,0.011648966054318,0.510583941605839,0.237591240875912,0.0412408759124088
"978","mira","right_ear","np","door","window",33.064343522057,2877,2644,0.9190128606187,6.74604106545114,1.43441281498374,5.50545546513583,0.94429317536181,2.47221411078751,1.12746268323275,1.00788142158086,1.58450141244061,1.23778485496297,0.142310368823939,0,0,0.756437021572721,NA,0.11134307585247,1.21984234067116,0.0647792647625778,0.130480167014614,1.51162976493054,0.0614460007512767,55.7147226219812,129.622477732603,0.87821851078636,0.94429317536181,1.43441281498374,0.11134307585247,0.130480167014614,1.51162976493054,1.21984234067116,0.0614460007512767,0.0647792647625778,0.142310368823939,0,0.756437021572721
"979","mira","right_ear","op","door","window",120.203860119642,2889,2188,0.757355486327449,12.4328299294236,2.03932949907868,4.66701882814603,0.506255464042966,0.599598599312365,0.730763891772013,0.55559618656992,0.663324947721795,0.424243277164904,0.223233030090973,0.0374387683694892,0.116515045486354,0.182645206438069,NA,0.107067879636109,1.55927468585159,0.024113281238644,0.0640307907627712,1.69281166859915,0.0391189000521637,21.1166761583132,79.099356596463,0.744226731980406,0.506255464042966,2.03932949907868,0.107067879636109,0.0640307907627712,1.69281166859915,1.55927468585159,0.0391189000521637,0.024113281238644,0.223233030090973,0.0374387683694892,0.299160251924423
"980","mira","right_ear","sp","door","window",56.5050290670362,2883,2528,0.876864377384669,9.40225655849223,1.88007598097919,4.852483199192,0.547260728311928,0.738043632660143,0.607384380665787,1.02359516986554,0.619529730318702,1.45537823478641,0.0772997551591466,0.0136411332633788,0.0332284015389996,0.520461699895068,NA,0.140608604407135,1.31282398903101,0.0286763898466227,0.126267925848199,1.61719426044384,0.0291291501775341,51.0647826677684,143.404457411209,0.804826862539349,0.547260728311928,1.88007598097919,0.140608604407135,0.126267925848199,1.61719426044384,1.31282398903101,0.0291291501775341,0.0286763898466227,0.0772997551591466,0.0136411332633788,0.553690101434068
"981","mira","snout","bp","door","window",62.777102608803,2720,2397,0.88125,16.1394914524095,2.16044812806153,3.47600865802769,0.509803644130514,0.264437544121503,0.502141430718966,0.535248523799281,0.557967402690408,0.535688553908487,0.517305545217715,0.244882768887235,0.000744324525493115,0.0439151470040938,NA,0.161436541143654,1.79798998408239,0.011648966054318,0.273361227336123,1.55906251223862,0.00204403007076781,14.5054991902988,77.496374395287,0.54602510460251,0.509803644130514,2.16044812806153,0.161436541143654,0.273361227336123,1.55906251223862,1.79798998408239,0.00204403007076781,0.011648966054318,0.517305545217715,0.244882768887235,0.0446594715295869
"982","mira","snout","np","door","window",39.1173020471543,2877,1458,0.506777893639208,5.02798930805868,1.41361048830347,5.41611761289914,0.816630541743586,2.66525809871685,0.965437538250281,1.01960833396424,1.70295432970434,1.41196153163391,0.224312086381052,0,0,0.622431208638105,NA,0.11134307585247,1.21984234067116,0.0647792647625778,0.130480167014614,1.51162976493054,0.0614460007512767,55.7147226219812,129.622477732603,0.87821851078636,0.816630541743586,1.41361048830347,0.11134307585247,0.130480167014614,1.51162976493054,1.21984234067116,0.0614460007512767,0.0647792647625778,0.224312086381052,0,0.622431208638105
"983","mira","snout","op","door","window",109.358556259137,2850,1763,0.61859649122807,9.72519885266552,2.02398975000066,4.64286225053525,0.39729444511598,0.732944889825368,0.583618575636894,0.48623915491118,0.501740151113719,0.331618961542665,0.245564229950319,0.0369056068133428,0.0904897090134847,0.186657203690561,NA,0.107067879636109,1.55927468585159,0.024113281238644,0.0640307907627712,1.69281166859915,0.0391189000521637,21.1166761583132,79.099356596463,0.744226731980406,0.39729444511598,2.02398975000066,0.107067879636109,0.0640307907627712,1.69281166859915,1.55927468585159,0.0391189000521637,0.024113281238644,0.245564229950319,0.0369056068133428,0.277146912704045
"984","mira","snout","sp","door","window",43.1063041075128,2883,1419,0.492195629552549,14.0933043992823,1.86428975795005,4.87449236264201,0.491071353630248,0.88183973965692,0.501045139773005,1.03417727906604,0.558710015420845,1.45042470762186,0.147604057362714,0.0115424973767051,0.0363763553690101,0.489331934242742,NA,0.140608604407135,1.31282398903101,0.0286763898466227,0.126267925848199,1.61719426044384,0.0291291501775341,51.0647826677684,143.404457411209,0.804826862539349,0.491071353630248,1.86428975795005,0.140608604407135,0.126267925848199,1.61719426044384,1.31282398903101,0.0291291501775341,0.0286763898466227,0.147604057362714,0.0115424973767051,0.525708289611752
"985","mira","tail_base","bp","door","window",76.1937706810948,2901,2694,0.928645294725957,15.646928183569,2.16563457679898,3.60814230853532,0.688553246576035,0.343787935650879,0.756502980305598,0.715092636378123,0.661131672505007,0.693562278156796,0.501743375174338,0.220362622036262,0.00348675034867503,0.0135983263598326,NA,0.161436541143654,1.79798998408239,0.011648966054318,0.273361227336123,1.55906251223862,0.00204403007076781,14.5054991902988,77.496374395287,0.54602510460251,0.688553246576035,2.16563457679898,0.161436541143654,0.273361227336123,1.55906251223862,1.79798998408239,0.00204403007076781,0.011648966054318,0.501743375174338,0.220362622036262,0.0170850767085077
"986","mira","tail_base","np","door","window",23.7036015716235,2877,2732,0.949600278067431,7.82036096079728,1.87767845001561,5.1112402704243,1.11864302210662,2.38452706795432,0.984630561126185,1.04422958995363,1.010290202769,1.34135275709047,0.0156576200417537,0,0,0.448851774530271,NA,0.11134307585247,1.21984234067116,0.0647792647625778,0.130480167014614,1.51162976493054,0.0614460007512767,55.7147226219812,129.622477732603,0.87821851078636,1.11864302210662,1.87767845001561,0.11134307585247,0.130480167014614,1.51162976493054,1.21984234067116,0.0614460007512767,0.0647792647625778,0.0156576200417537,0,0.448851774530271
"987","mira","tail_base","op","door","window",98.5389832434749,2889,2788,0.965039806161301,14.3086557588847,2.17315896887794,4.47315315961974,0.753214973479878,0.593996061608592,0.774094204528351,0.648737758153234,0.708384570116166,0.692161198156471,0.26557032890133,0.029741077676697,0.0619314205738279,0.0948215535339398,NA,0.107067879636109,1.55927468585159,0.024113281238644,0.0640307907627712,1.69281166859915,0.0391189000521637,21.1166761583132,79.099356596463,0.744226731980406,0.753214973479878,2.17315896887794,0.107067879636109,0.0640307907627712,1.69281166859915,1.55927468585159,0.0391189000521637,0.024113281238644,0.26557032890133,0.029741077676697,0.156752974107768
"988","mira","tail_base","sp","door","window",46.3292984528527,2777,2703,0.973352538710839,22.7382132258515,1.76681424098423,4.47263100559975,0.81556285642734,0.746201668090936,0.667915480900625,1.08254760055185,0.764801715952888,1.47045501700582,0.0737377406465674,0.0177987649836542,0.0348710497638939,0.00544860152560843,NA,0.140608604407135,1.31282398903101,0.0286763898466227,0.126267925848199,1.61719426044384,0.0291291501775341,51.0647826677684,143.404457411209,0.804826862539349,0.81556285642734,1.76681424098423,0.140608604407135,0.126267925848199,1.61719426044384,1.31282398903101,0.0291291501775341,0.0286763898466227,0.0737377406465674,0.0177987649836542,0.0403196512895024
"989","mira","tail_tip","bp","door","window",199.441150117289,2901,1861,0.64150293002413,14.4278254232137,2.22809280568749,3.67771037559041,0.372318114558361,0.435939513194246,0.665654416472481,0.683938601910772,0.554811284129573,0.629410849140458,0.48326359832636,0.217573221757322,0.00313807531380753,0.00627615062761506,NA,0.161436541143654,1.79798998408239,0.011648966054318,0.273361227336123,1.55906251223862,0.00204403007076781,14.5054991902988,77.496374395287,0.54602510460251,0.372318114558361,2.22809280568749,0.161436541143654,0.273361227336123,1.55906251223862,1.79798998408239,0.00204403007076781,0.011648966054318,0.48326359832636,0.217573221757322,0.00941422594142259
"990","mira","tail_tip","np","door","window",64.240115488049,2877,2710,0.941953423705248,8.45355800735474,1.96061696557969,4.95272308114955,0.924089661180281,2.14784658886073,0.745465040112668,0.980837560589508,0.802765681673573,1.12011024242805,0.0484827345657482,0,0,0.206138821067318,NA,0.11134307585247,1.21984234067116,0.0647792647625778,0.130480167014614,1.51162976493054,0.0614460007512767,55.7147226219812,129.622477732603,0.87821851078636,0.924089661180281,1.96061696557969,0.11134307585247,0.130480167014614,1.51162976493054,1.21984234067116,0.0614460007512767,0.0647792647625778,0.0484827345657482,0,0.206138821067318
"991","mira","tail_tip","op","door","window",221.479828229775,2889,2428,0.84042921426099,12.1380885872736,2.21016171193169,4.46710138317026,0.608457715382976,0.64986735630519,0.866357822187043,0.576162956745445,0.814828234428529,0.807594731033401,0.236077057793345,0.030122591943958,0.0486865148861646,0.0700525394045534,NA,0.107067879636109,1.55927468585159,0.024113281238644,0.0640307907627712,1.69281166859915,0.0391189000521637,21.1166761583132,79.099356596463,0.744226731980406,0.608457715382976,2.21016171193169,0.107067879636109,0.0640307907627712,1.69281166859915,1.55927468585159,0.0391189000521637,0.024113281238644,0.236077057793345,0.030122591943958,0.118739054290718
"992","mira","tail_tip","sp","door","window",94.678509576851,2883,2614,0.906694415539369,17.9550423707838,1.90749580876913,4.23131068905945,0.508132815509099,0.691559754507562,0.472172066023308,0.80546478574377,0.716896616474656,1.32674294426107,0.37333799860042,0.0535339398180546,0.019594121763471,0.00804758572428271,NA,0.140608604407135,1.31282398903101,0.0286763898466227,0.126267925848199,1.61719426044384,0.0291291501775341,51.0647826677684,143.404457411209,0.804826862539349,0.508132815509099,1.90749580876913,0.140608604407135,0.126267925848199,1.61719426044384,1.31282398903101,0.0291291501775341,0.0286763898466227,0.37333799860042,0.0535339398180546,0.0276417074877537
"993","moon","atlas","bp","door","window",91.0834946104009,2877,2602,0.904414320472715,12.1018102195831,2.83788770262942,3.32370746484252,0.444931324429381,0.498816827849382,0.325386468656259,0.30802216037768,0.370349558120094,0.315571565386681,0.171189979123173,0.1419624217119,0.012178148921364,0.0358385525400139,NA,0.114126652748782,1.64525796702991,0.0102934510690487,0.157967988865692,1.53799732318267,0.0165220797366876,40.6103528267026,110.253002595933,0.814544189283229,0.444931324429381,2.83788770262942,0.114126652748782,0.157967988865692,1.53799732318267,1.64525796702991,0.0165220797366876,0.0102934510690487,0.171189979123173,0.1419624217119,0.0480167014613779
"994","moon","atlas","np","door","window",24.0924620051488,2883,2804,0.972597988206729,12.4349089905846,3.43996656897667,2.31305225842388,1.29491072050495,0.517214486171459,0.421830820975625,1.26317048649159,0.385928448604306,0.454981696351586,0.00104166666666667,0.446527777777778,0,0.0263888888888889,NA,0.142361111111111,0.961652486382675,0.0281844652835095,0.0152777777777778,2.50044120445787,0.12824478326429,85.2249581889316,116.684621465123,0.552083333333333,1.29491072050495,3.43996656897667,0.142361111111111,0.0152777777777778,2.50044120445787,0.961652486382675,0.12824478326429,0.0281844652835095,0.00104166666666667,0.446527777777778,0.0263888888888889
"995","moon","atlas","op","door","window",56.7336801619074,2321,1853,0.798362774666092,12.0494558135267,2.64712526303603,3.50506352580173,0.470358312660738,0.35616631604095,0.596153089999688,0.418273738414183,0.449759296151355,0.306650299507745,0.231233822260569,0.196289905090595,0.176013805004314,0.00388265746333046,NA,0.111758281761922,1.48269429283639,0.0178895397768928,0.121223152530033,1.59480036973175,0.0176101561085771,49.2825661807257,111.304457851936,0.598107025846378,0.470358312660738,2.64712526303603,0.111758281761922,0.121223152530033,1.59480036973175,1.48269429283639,0.0176101561085771,0.0178895397768928,0.231233822260569,0.196289905090595,0.179896462467645
"996","moon","atlas","sp","door","window",13.0240684047361,2909,2889,0.993124785149536,13.0650836824287,2.15270808058682,3.4496031996846,1.13353675984683,2.29436983131943,0.387428219359008,1.38170535291891,1.10280224383947,1.25033383075026,0.00344115622849277,0,0,0.0350997935306263,NA,0.434273916035788,0.69346222292497,0.0245771144841784,0.012388162422574,2.26519349374675,0.165787087805786,-77.7039274472388,-113.078798826709,0.980041293874742,1.13353675984683,2.15270808058682,0.434273916035788,0.012388162422574,2.26519349374675,0.69346222292497,0.165787087805786,0.0245771144841784,0.00344115622849277,0,0.0350997935306263
"997","moon","head_centre","bp","door","window",93.0148732447098,2877,2366,0.822384428223844,11.5120806946047,2.84456946431366,3.30791727885952,0.346111968860622,0.357615269248784,0.20927027213149,0.190797509670074,0.239657309868268,0.167110299027128,0.169102296450939,0.145093945720251,0.0135699373695198,0.0386221294363257,0.487179487179487,0.114126652748782,1.64525796702991,0.0102934510690487,0.157967988865692,1.53799732318267,0.0165220797366876,40.6103528267026,110.253002595933,0.814544189283229,0.346111968860622,2.84456946431366,0.114126652748782,0.157967988865692,1.53799732318267,1.64525796702991,0.0165220797366876,0.0102934510690487,0.169102296450939,0.145093945720251,0.0521920668058455
"998","moon","head_centre","np","door","window",24.2161789953371,2883,2770,0.960804717308359,13.1942994769298,3.35620068996386,2.41949400211557,1.27545824766101,0.498382334507194,0.300714421081287,1.16643543354754,0.292410581290379,0.418764748227089,0,0.446875,0,0.0253472222222222,0.215384615384615,0.142361111111111,0.961652486382675,0.0281844652835095,0.0152777777777778,2.50044120445787,0.12824478326429,85.2249581889316,116.684621465123,0.552083333333333,1.27545824766101,3.35620068996386,0.142361111111111,0.0152777777777778,2.50044120445787,0.961652486382675,0.12824478326429,0.0281844652835095,0,0.446875,0.0253472222222222
"999","moon","head_centre","op","door","window",56.0074101492458,2314,1751,0.756698357821953,10.2508253404092,2.64835969422685,3.49626650781307,0.477940048270075,0.276529349729394,0.608273712418115,0.313514468311263,0.39234512577976,0.17411169172686,0.229337948939853,0.195586326265686,0.205538727823453,0.00346170488965816,0.323076923076923,0.111758281761922,1.48269429283639,0.0178895397768928,0.121223152530033,1.59480036973175,0.0176101561085771,49.2825661807257,111.304457851936,0.598107025846378,0.477940048270075,2.64835969422685,0.111758281761922,0.121223152530033,1.59480036973175,1.48269429283639,0.0176101561085771,0.0178895397768928,0.229337948939853,0.195586326265686,0.209000432713111
